department,salary,avg_month_hours,experience,projects,promotion,work_accident,satisfaction,evaluation,left
sales,low,172,2,5,0,0,0.32,0.95,1
accounting,low,135,3,2,0,0,0.38,0.49,1
accounting,low,192,4,4,0,0,0.19,1.0,1
accounting,low,276,4,7,0,0,0.1,0.83,1
hr,medium,206,4,4,0,0,0.76,0.88,1
hr,medium,281,6,4,0,0,0.53,0.56,1
hr,medium,151,3,2,0,0,0.39,0.51,1
hr,medium,244,4,6,0,0,0.11,0.83,1
technical,medium,309,4,6,0,0,0.1,0.94,1
technical,medium,218,5,5,0,0,0.84,1.0,1
technical,medium,263,6,4,0,0,0.82,0.99,1
technical,medium,244,4,6,0,0,0.1,0.82,1
technical,medium,263,4,7,0,0,0.59,0.49,1
technical,medium,143,3,2,0,0,0.44,0.48,1
technical,medium,181,5,2,0,0,0.89,0.95,1
technical,medium,265,5,5,0,0,0.91,0.84,1
technical,high,161,5,5,0,0,0.66,0.57,1
technical,low,282,5,7,0,0,0.11,0.87,1
technical,medium,155,3,2,0,0,0.43,0.51,1
support,medium,217,6,4,0,0,0.78,0.83,1
support,medium,289,5,6,0,0,0.11,0.97,1
support,medium,259,5,4,0,0,0.83,0.98,1
support,low,158,3,2,0,0,0.39,0.54,1
support,low,158,3,2,0,0,0.38,0.55,1
support,low,155,3,2,0,0,0.37,0.57,1
support,low,146,3,2,0,0,0.44,0.48,1
support,low,164,5,2,0,0,0.53,0.85,1
support,low,259,4,6,0,0,0.09,0.96,1
support,low,293,4,6,0,0,0.11,0.89,1
support,low,275,5,5,0,0,0.83,0.96,1
technical,low,219,6,5,0,1,0.88,1.0,1
technical,low,247,4,6,0,0,0.1,0.89,1
technical,low,309,4,7,0,0,0.09,0.86,1
management,low,151,3,2,0,0,0.44,0.54,1
IT,low,129,3,2,0,0,0.39,0.51,1
IT,low,274,5,4,0,0,0.87,0.94,1
IT,low,233,5,4,0,0,0.74,0.99,1
IT,low,289,4,7,0,0,0.1,0.95,1
IT,low,239,6,4,0,0,0.74,0.82,1
product_mng,low,221,5,5,0,0,0.75,0.99,1
product_mng,low,150,3,2,0,0,0.41,0.56,1
product_mng,low,144,3,2,0,1,0.41,0.45,1
product_mng,low,289,4,7,0,0,0.09,0.9,1
IT,medium,301,5,6,0,0,0.09,0.8,1
accounting,medium,145,3,2,0,0,0.39,0.57,1
accounting,medium,137,3,2,0,0,0.4,0.56,1
hr,medium,131,3,2,0,1,0.37,0.54,1
hr,medium,246,4,6,0,0,0.1,0.84,1
hr,medium,136,3,2,0,0,0.43,0.51,1
marketing,medium,240,6,5,0,1,0.75,0.85,1
sales,medium,156,3,2,0,0,0.37,0.56,1
accounting,medium,305,4,6,0,0,0.11,0.85,1
support,medium,154,3,2,0,1,0.45,0.45,1
technical,medium,261,5,5,0,1,0.87,1.0,1
management,medium,244,4,7,0,0,0.11,0.94,1
marketing,high,129,3,2,0,0,0.45,0.54,1
marketing,low,254,5,4,0,0,0.81,0.87,1
marketing,medium,236,5,5,0,0,0.77,0.91,1
sales,medium,237,5,5,0,0,0.89,0.92,1
sales,medium,135,3,2,0,0,0.43,0.49,1
sales,medium,236,5,5,0,0,0.78,1.0,1
sales,low,149,3,2,0,0,0.37,0.47,1
sales,low,141,3,2,0,0,0.37,0.5,1
sales,low,270,5,4,0,0,0.85,0.82,1
sales,low,138,3,2,0,0,0.41,0.47,1
sales,low,298,4,6,0,0,0.11,0.96,1
sales,low,254,5,5,0,0,0.75,0.99,1
sales,low,248,5,5,0,0,0.82,0.85,1
sales,low,257,6,5,0,0,0.79,1.0,1
sales,low,150,3,2,0,0,0.43,0.53,1
sales,low,281,4,7,0,0,0.1,0.9,1
sales,low,141,3,2,0,1,0.46,0.48,1
sales,low,157,3,2,0,0,0.43,0.57,1
sales,low,136,3,2,0,0,0.43,0.55,1
sales,low,296,4,7,0,0,0.11,0.8,1
sales,low,279,4,6,0,0,0.09,0.86,1
sales,low,131,3,2,0,0,0.37,0.53,1
accounting,low,160,3,2,0,0,0.4,0.57,1
accounting,low,291,4,7,0,0,0.1,0.77,1
accounting,low,157,3,2,0,0,0.41,0.53,1
hr,low,294,4,3,0,0,0.79,0.58,1
hr,low,310,4,7,0,0,0.11,0.79,1
hr,medium,282,4,6,0,0,0.1,0.97,1
hr,medium,134,3,2,0,0,0.44,0.51,1
technical,medium,214,4,4,0,0,0.25,0.46,1
technical,medium,137,3,2,0,0,0.44,0.52,1
technical,medium,252,5,4,0,0,0.73,1.0,1
technical,medium,243,6,5,0,0,0.75,0.97,1
technical,medium,148,3,2,0,0,0.36,0.47,1
technical,medium,151,3,2,0,0,0.37,0.49,1
technical,medium,129,3,2,0,0,0.39,0.49,1
technical,medium,198,2,2,0,0,0.48,0.78,1
technical,medium,275,6,4,0,0,0.57,0.72,1
technical,medium,243,5,5,0,0,0.9,0.96,1
technical,high,159,3,2,0,0,0.39,0.55,1
support,low,145,3,2,0,0,0.44,0.51,1
support,medium,242,5,5,0,0,0.81,0.88,1
support,medium,242,5,5,0,0,0.74,0.87,1
support,medium,145,3,2,0,0,0.44,0.56,1
support,medium,154,3,2,1,0,0.41,0.56,1
support,low,139,3,2,0,0,0.4,0.51,1
support,low,152,3,2,0,0,0.46,0.57,1
support,low,211,3,2,0,0,0.8,0.83,1
support,low,258,5,5,0,0,0.87,0.9,1
support,low,155,3,2,0,0,0.39,0.54,1
support,low,148,3,2,0,0,0.38,0.55,1
technical,low,255,3,2,0,0,0.66,0.67,1
technical,low,264,4,6,0,0,0.1,0.8,1
technical,low,132,3,2,0,0,0.37,0.54,1
management,low,255,4,6,0,0,0.1,0.77,1
IT,low,263,4,5,0,0,0.09,0.87,1
IT,low,222,5,5,0,0,0.86,0.84,1
IT,low,263,4,6,0,0,0.11,0.9,1
IT,low,157,3,2,0,0,0.37,0.46,1
IT,low,307,4,7,0,0,0.11,0.92,1
product_mng,low,259,6,5,0,0,0.77,0.98,1
product_mng,low,222,6,5,0,0,0.84,0.94,1
product_mng,low,250,4,7,0,0,0.1,0.84,1
product_mng,low,245,5,5,0,0,0.83,0.9,1
IT,low,292,4,6,0,0,0.11,0.79,1
RandD,low,252,5,5,0,0,0.86,0.92,1
RandD,medium,161,3,2,0,0,0.38,0.56,1
RandD,medium,250,4,5,0,0,0.11,0.88,1
RandD,medium,134,3,2,0,0,0.45,0.49,1
RandD,medium,279,4,7,0,0,0.1,0.85,1
marketing,medium,256,4,7,0,0,0.09,0.95,1
sales,medium,127,3,2,0,0,0.39,0.53,1
accounting,medium,138,3,2,0,1,0.37,0.47,1
support,medium,243,5,5,0,0,0.81,0.97,1
technical,medium,296,4,7,0,0,0.09,0.9,1
management,medium,267,4,7,0,0,0.1,0.88,1
marketing,medium,144,3,2,0,0,0.39,0.49,1
marketing,medium,251,5,4,0,0,0.83,0.95,1
marketing,high,148,3,2,0,0,0.45,0.57,1
sales,low,141,3,2,0,0,0.43,0.51,1
sales,medium,268,2,3,0,0,0.8,0.75,1
sales,medium,247,4,6,0,0,0.1,0.86,1
sales,medium,247,4,2,0,0,0.1,0.55,1
sales,medium,146,3,2,0,0,0.36,0.52,1
sales,low,140,3,2,0,0,0.38,0.5,1
sales,low,263,6,5,0,0,0.78,0.98,1
sales,low,145,3,2,0,0,0.44,0.49,1
sales,low,156,3,2,0,1,0.41,0.46,1
sales,low,244,6,5,0,0,0.72,0.85,1
sales,low,144,3,2,0,0,0.46,0.54,1
sales,low,286,4,7,0,0,0.1,0.9,1
sales,low,141,2,4,0,0,0.34,0.67,1
sales,low,260,5,6,0,0,0.11,0.89,1
sales,low,154,3,2,0,0,0.38,0.56,1
sales,low,225,5,5,0,0,0.82,0.92,1
sales,low,127,3,2,0,0,0.39,0.57,1
sales,low,140,3,2,0,0,0.44,0.53,1
sales,low,147,3,2,0,0,0.43,0.52,1
accounting,low,227,5,4,0,0,0.84,0.83,1
accounting,low,153,3,2,0,0,0.43,0.48,1
accounting,low,128,3,2,0,0,0.37,0.52,1
hr,low,228,5,4,0,0,0.74,0.97,1
hr,low,235,5,5,0,0,0.73,0.97,1
hr,low,148,3,2,0,0,0.37,0.47,1
hr,low,238,3,4,0,0,0.58,0.62,1
technical,medium,141,3,2,0,0,0.4,0.54,1
technical,medium,249,4,5,0,0,0.51,0.83,1
technical,medium,151,3,2,0,0,0.46,0.5,1
technical,medium,129,3,2,0,0,0.45,0.54,1
technical,medium,156,3,2,0,0,0.46,0.5,1
technical,medium,134,3,2,0,0,0.39,0.45,1
technical,medium,269,4,6,0,0,0.09,0.88,1
technical,medium,290,4,6,0,0,0.09,0.77,1
technical,medium,132,3,2,0,0,0.37,0.51,1
technical,medium,308,4,7,0,0,0.1,0.89,1
technical,medium,232,5,4,0,0,0.77,1.0,1
support,medium,235,5,5,0,0,0.79,0.86,1
support,high,130,3,2,0,0,0.43,0.55,1
support,low,146,3,2,0,0,0.38,0.53,1
support,medium,221,6,5,0,0,0.77,0.91,1
support,medium,130,3,2,0,0,0.44,0.5,1
support,medium,136,3,2,0,0,0.39,0.46,1
support,medium,274,6,5,0,0,0.78,0.89,1
support,low,256,5,6,0,0,0.1,0.79,1
support,low,276,4,5,0,0,0.1,0.77,1
support,low,267,5,5,0,0,0.75,0.85,1
support,low,213,3,6,0,0,0.46,0.62,1
technical,low,274,6,4,0,0,0.91,0.97,1
technical,low,258,4,6,0,0,0.1,0.92,1
technical,low,153,5,3,0,0,0.72,0.6,1
management,low,245,4,6,0,0,0.11,0.95,1
IT,low,264,4,6,0,0,0.11,0.94,1
IT,low,154,3,2,0,0,0.46,0.57,1
IT,low,149,3,2,0,0,0.37,0.46,1
IT,low,157,3,2,0,0,0.46,0.5,1
IT,low,127,3,2,0,0,0.43,0.57,1
product_mng,low,270,4,6,0,0,0.11,0.82,1
product_mng,low,236,6,5,0,0,0.73,0.89,1
product_mng,low,158,3,2,0,0,0.43,0.47,1
product_mng,low,229,5,5,0,0,0.86,1.0,1
IT,low,269,4,6,0,0,0.1,0.83,1
sales,low,128,3,2,0,0,0.4,0.49,1
sales,low,278,4,7,0,0,0.11,0.87,1
sales,low,158,5,3,0,0,0.86,0.98,1
sales,medium,202,3,3,0,0,0.42,1.0,1
sales,medium,240,5,4,0,0,0.79,0.84,1
marketing,medium,255,4,7,0,0,0.1,0.96,1
sales,medium,254,4,7,0,0,0.09,0.92,1
accounting,medium,257,4,6,0,0,0.09,0.82,1
support,medium,228,5,4,0,0,0.87,1.0,1
technical,medium,145,3,2,0,0,0.36,0.49,1
management,medium,218,4,3,0,0,0.42,0.75,1
marketing,medium,268,5,5,0,0,0.84,0.86,1
marketing,medium,278,4,6,0,0,0.1,0.83,1
marketing,medium,249,5,3,0,0,0.78,0.71,1
sales,medium,236,4,3,0,0,0.35,0.99,1
sales,high,291,4,7,0,0,0.1,0.81,1
sales,low,306,4,6,0,0,0.11,0.8,1
sales,medium,135,3,2,0,0,0.43,0.48,1
sales,medium,156,3,2,0,0,0.38,0.45,1
sales,medium,143,3,2,0,0,0.46,0.54,1
sales,medium,243,5,4,0,0,0.89,0.82,1
sales,low,147,3,2,0,0,0.45,0.5,1
sales,low,159,3,2,0,0,0.44,0.53,1
sales,low,216,3,5,0,0,0.74,0.54,1
sales,low,152,3,2,0,0,0.45,0.54,1
sales,low,226,5,4,0,0,0.79,0.93,1
sales,low,271,5,5,0,0,0.79,0.91,1
sales,low,255,4,6,0,0,0.11,0.87,1
sales,low,140,3,2,0,0,0.42,0.48,1
sales,low,252,2,6,0,0,0.64,0.9,1
sales,low,159,3,2,0,0,0.4,0.55,1
sales,low,270,5,5,0,0,0.84,0.98,1
sales,low,232,5,5,0,0,0.73,0.92,1
accounting,low,144,3,2,0,0,0.4,0.51,1
accounting,low,127,3,2,0,0,0.36,0.45,1
accounting,low,131,3,2,0,0,0.43,0.47,1
hr,low,243,4,6,0,0,0.11,0.78,1
hr,low,244,6,5,0,0,0.91,1.0,1
hr,low,260,5,5,0,0,0.8,1.0,1
hr,low,139,3,2,0,0,0.42,0.49,1
technical,low,184,3,4,0,0,0.31,0.87,1
technical,low,130,3,2,0,0,0.44,0.47,1
technical,medium,135,3,2,0,0,0.38,0.54,1
technical,medium,146,3,2,0,0,0.45,0.56,1
technical,medium,149,3,2,0,0,0.43,0.46,1
technical,medium,153,3,2,0,1,0.45,0.46,1
technical,medium,160,3,2,0,0,0.43,0.57,1
technical,medium,160,3,2,0,0,0.43,0.49,1
technical,medium,282,4,6,0,0,0.09,0.83,1
technical,medium,128,3,2,0,0,0.43,0.47,1
technical,medium,232,5,4,0,0,0.79,0.94,1
support,medium,226,2,3,0,0,0.85,0.58,1
support,medium,129,3,2,0,0,0.38,0.45,1
support,medium,255,4,7,0,0,0.11,0.92,1
support,high,258,5,5,0,0,0.83,0.99,1
support,low,229,5,4,0,0,0.81,0.91,1
support,medium,143,3,2,0,0,0.42,0.56,1
support,medium,257,4,6,0,0,0.11,0.87,1
support,medium,275,4,7,0,0,0.11,0.85,1
support,medium,291,4,7,0,0,0.1,0.89,1
support,low,153,4,5,0,0,0.5,0.54,1
support,low,154,3,2,0,0,0.44,0.49,1
technical,low,301,4,6,0,0,0.11,0.9,1
technical,low,134,3,2,0,0,0.39,0.52,1
technical,low,245,4,6,0,0,0.11,0.78,1
management,low,132,3,2,0,0,0.36,0.5,1
IT,low,130,3,2,0,0,0.43,0.51,1
IT,low,127,3,2,0,0,0.4,0.5,1
IT,low,246,6,4,0,0,0.86,0.84,1
IT,low,145,3,2,0,0,0.38,0.49,1
IT,low,138,3,2,1,0,0.46,0.45,1
product_mng,low,129,3,2,0,0,0.37,0.57,1
product_mng,low,150,3,2,0,0,0.43,0.52,1
product_mng,low,253,5,5,0,0,0.66,0.93,1
product_mng,low,160,3,2,0,0,0.37,0.48,1
IT,low,235,5,5,0,0,0.77,0.92,1
sales,low,151,3,2,0,0,0.38,0.55,1
sales,low,127,3,2,0,0,0.39,0.54,1
sales,low,151,3,2,0,0,0.41,0.55,1
sales,low,290,4,7,0,0,0.1,0.9,1
sales,low,249,4,6,0,0,0.09,0.93,1
marketing,medium,131,3,2,0,0,0.41,0.47,1
sales,medium,159,3,2,0,0,0.39,0.46,1
accounting,medium,223,5,4,0,0,0.83,0.99,1
support,medium,214,2,3,0,0,0.09,0.87,1
technical,medium,227,5,5,0,0,0.75,0.81,1
management,medium,127,3,2,0,0,0.44,0.54,1
marketing,medium,293,5,6,0,0,0.1,0.84,1
marketing,medium,141,3,2,0,0,0.42,0.46,1
marketing,medium,300,4,6,0,0,0.1,0.83,1
sales,medium,309,4,6,0,0,0.1,0.86,1
sales,medium,149,3,4,0,0,0.31,0.77,1
sales,medium,159,3,2,0,0,0.42,0.54,1
sales,high,152,3,2,0,0,0.38,0.5,1
sales,low,158,3,2,0,0,0.39,0.57,1
sales,medium,254,5,6,0,0,0.1,0.97,1
sales,medium,294,4,6,0,0,0.11,0.93,1
sales,medium,269,4,7,0,0,0.1,0.92,1
sales,medium,247,4,7,0,0,0.11,0.9,1
sales,low,271,4,3,0,0,0.44,0.65,1
sales,low,232,5,4,0,0,0.91,0.96,1
sales,low,245,5,4,0,0,0.72,1.0,1
technical,low,225,3,3,0,0,0.66,0.66,0
technical,low,236,4,6,0,0,0.2,0.69,0
technical,low,268,3,3,0,1,0.97,0.78,0
technical,low,230,3,2,0,0,0.59,0.73,0
technical,low,162,2,4,0,0,0.88,0.6,0
technical,low,197,2,4,0,0,0.16,0.73,0
support,low,247,3,3,0,0,0.61,0.96,0
support,low,234,3,4,0,0,0.52,0.79,0
support,low,276,4,4,0,0,0.82,0.49,0
support,medium,217,2,5,0,0,0.75,0.94,0
support,medium,156,2,4,0,0,0.62,0.5,0
support,medium,189,2,3,0,0,0.91,0.88,0
support,medium,238,4,2,0,0,0.61,0.98,0
support,medium,201,6,3,0,1,0.79,0.77,0
support,medium,263,3,4,0,1,0.9,0.93,0
support,medium,146,3,3,0,0,0.75,0.83,0
support,medium,213,3,4,0,0,0.81,0.64,0
technical,medium,159,2,3,0,0,0.59,0.88,0
technical,medium,236,3,3,0,1,0.56,0.83,0
technical,medium,257,4,5,0,0,0.98,0.79,0
management,medium,168,4,4,0,0,0.59,0.72,0
IT,high,151,3,4,0,0,0.61,0.67,0
IT,low,139,3,4,0,0,0.78,0.7,0
IT,medium,196,3,5,0,0,0.55,0.93,0
IT,medium,237,5,4,0,0,0.2,0.97,0
IT,medium,236,3,2,0,0,0.79,0.44,0
product_mng,medium,265,3,4,0,0,0.52,0.98,0
product_mng,low,207,3,4,0,0,0.97,0.52,0
product_mng,low,219,3,4,0,0,0.63,0.94,0
product_mng,low,208,2,3,0,0,0.85,0.99,0
IT,low,240,3,3,0,0,0.59,0.74,0
RandD,low,135,3,3,0,0,0.64,0.6,0
RandD,low,236,3,3,0,1,0.8,0.67,0
RandD,low,140,3,3,0,0,0.61,0.75,0
RandD,low,162,2,3,0,0,0.87,0.61,0
RandD,medium,117,3,3,0,1,0.75,0.59,0
marketing,medium,225,3,4,0,0,0.96,0.51,0
sales,medium,211,3,3,0,0,0.75,0.92,0
accounting,medium,173,5,4,0,0,0.19,0.58,0
support,medium,170,3,4,0,0,0.52,0.97,0
technical,medium,242,3,3,0,0,0.6,0.6,0
management,medium,175,3,4,0,0,0.9,0.81,0
marketing,medium,195,2,3,0,0,0.89,0.92,0
marketing,medium,184,2,4,0,1,0.54,0.93,0
marketing,medium,170,3,3,0,0,0.99,0.55,0
sales,medium,185,3,4,0,0,0.66,0.56,0
sales,medium,259,2,4,0,0,0.92,0.64,0
sales,medium,102,3,4,0,0,0.19,0.72,0
sales,medium,156,4,5,0,0,0.39,0.37,0
sales,medium,191,4,3,0,0,0.41,0.68,0
sales,medium,239,2,3,0,0,0.6,0.49,0
sales,medium,235,4,4,0,0,0.95,0.54,0
sales,medium,130,4,2,0,0,0.51,0.87,0
sales,medium,166,3,2,0,0,0.54,0.74,0
sales,medium,206,5,5,0,0,0.16,0.54,0
sales,medium,191,2,3,0,0,0.98,0.77,0
sales,medium,214,3,3,0,0,0.65,0.75,0
sales,medium,196,3,3,0,0,0.38,0.5,0
sales,medium,151,4,4,0,0,0.95,0.71,0
sales,medium,165,2,5,0,0,0.6,0.62,0
sales,high,177,2,3,0,0,0.78,0.91,0
sales,high,241,6,6,0,0,0.19,0.63,0
sales,high,230,3,4,0,0,0.56,0.99,0
sales,high,270,2,4,0,0,0.21,0.71,0
accounting,high,234,4,3,0,0,0.83,0.71,0
accounting,high,257,2,3,0,1,0.5,0.64,0
accounting,high,264,3,5,0,0,0.74,0.87,0
hr,high,133,4,4,0,0,0.75,0.83,0
hr,high,155,4,4,0,0,0.85,0.66,0
hr,high,202,2,3,0,0,0.93,0.59,0
hr,high,136,2,3,0,0,0.76,0.7,0
technical,high,269,3,3,0,1,0.91,0.78,0
technical,low,169,4,6,0,0,0.22,0.54,0
technical,low,192,3,5,0,1,0.78,0.52,0
technical,low,241,3,4,0,1,0.53,0.8,0
technical,low,165,3,4,0,0,0.58,0.69,0
technical,low,183,2,3,0,0,0.99,0.81,0
technical,low,163,3,4,0,0,0.62,0.64,0
technical,low,162,3,3,0,0,0.59,0.69,0
technical,low,219,4,5,0,0,0.13,0.76,0
technical,low,278,6,4,0,0,0.19,0.63,0
technical,low,273,4,2,0,0,0.94,0.99,0
support,low,272,2,4,0,0,0.53,0.96,0
support,low,168,2,5,0,0,0.96,0.85,0
support,low,221,3,4,0,1,0.62,0.87,0
support,low,213,3,4,0,0,0.81,0.86,0
support,low,275,3,4,0,0,0.63,0.78,0
support,medium,177,4,5,0,0,0.92,0.68,0
support,medium,249,2,4,0,0,0.83,0.74,0
support,medium,246,3,5,0,0,0.49,0.37,0
support,medium,223,3,4,0,0,0.8,0.66,0
support,medium,244,2,4,0,0,0.54,0.76,0
support,medium,169,2,3,0,1,0.37,0.72,0
technical,medium,140,3,5,0,0,0.93,0.56,0
technical,medium,253,2,5,0,0,0.88,0.99,0
technical,medium,194,2,3,0,0,0.79,0.87,0
management,medium,173,3,4,0,0,0.65,0.88,0
IT,medium,172,3,4,0,0,0.72,0.7,0
IT,medium,167,3,3,0,0,0.58,0.49,0
IT,high,153,3,2,0,0,0.37,0.51,0
IT,high,243,3,4,0,0,0.87,0.97,0
IT,high,163,4,6,0,0,0.63,0.72,0
product_mng,high,221,3,3,0,0,0.72,0.79,0
product_mng,high,191,3,3,0,0,0.36,0.55,0
product_mng,high,272,3,4,0,0,0.96,0.7,0
product_mng,high,118,2,2,0,0,0.52,0.37,0
IT,high,173,4,5,0,0,0.16,0.83,0
RandD,low,200,3,4,0,1,0.63,0.55,0
RandD,low,132,3,5,0,1,0.92,0.76,0
RandD,low,180,2,4,0,0,0.82,0.49,0
RandD,low,145,5,4,0,0,0.18,0.54,0
RandD,low,139,2,4,0,0,0.73,0.48,0
marketing,low,230,6,5,0,0,0.44,0.61,0
sales,low,247,4,4,0,0,0.73,0.62,0
accounting,low,140,2,4,0,0,0.62,0.95,0
support,medium,266,3,4,0,1,0.94,0.8,0
technical,medium,261,3,4,0,0,0.76,0.74,0
management,medium,275,3,4,0,0,0.89,0.49,0
marketing,medium,254,2,5,0,0,0.9,0.88,0
marketing,medium,231,2,5,0,0,1.0,0.93,0
marketing,medium,138,3,3,0,0,0.71,0.9,0
sales,medium,163,3,4,0,0,0.73,0.97,0
sales,medium,262,3,5,0,0,0.97,0.9,0
sales,medium,201,3,4,0,0,0.6,0.59,0
sales,medium,229,3,3,0,0,0.82,0.67,0
sales,medium,228,2,4,0,0,0.95,0.48,0
sales,medium,228,3,5,0,0,0.88,0.65,0
sales,medium,273,3,3,0,0,0.79,0.49,0
sales,medium,171,2,4,0,0,0.52,0.96,0
sales,medium,148,5,3,0,0,0.22,0.61,0
sales,medium,211,3,5,0,0,0.59,0.96,0
sales,medium,211,3,2,0,0,0.84,0.64,0
sales,medium,175,3,3,0,0,0.54,0.41,0
sales,medium,245,4,4,0,0,1.0,0.86,0
sales,medium,273,2,3,0,1,0.93,0.59,0
sales,medium,225,4,3,0,1,0.96,0.55,0
sales,medium,152,3,5,0,0,0.56,0.41,0
sales,medium,194,3,5,0,0,0.49,0.66,0
sales,high,185,3,4,0,1,0.89,0.51,0
sales,low,193,2,3,0,0,0.57,0.91,0
accounting,medium,166,2,3,0,0,0.96,0.64,0
accounting,medium,223,3,5,0,1,0.65,0.89,0
accounting,medium,281,4,5,0,1,0.14,0.66,0
hr,medium,241,3,3,0,0,0.64,0.49,0
hr,medium,165,2,3,0,1,0.98,0.91,0
hr,medium,143,2,4,0,0,0.71,0.59,0
hr,medium,137,3,5,0,0,0.96,0.49,0
technical,medium,185,3,4,0,1,0.9,0.57,0
technical,medium,271,3,3,0,1,0.52,0.96,0
technical,medium,207,2,4,0,1,0.78,0.98,0
technical,low,184,3,4,0,0,0.62,0.69,0
technical,low,253,2,4,0,0,0.6,0.8,0
technical,low,152,6,3,0,0,0.82,0.62,0
technical,low,225,2,3,0,0,0.52,0.55,0
technical,low,189,5,5,0,0,0.13,0.84,0
technical,low,153,2,3,0,0,0.97,0.93,0
technical,low,245,3,4,0,0,0.63,0.9,0
technical,high,233,3,5,0,0,0.68,0.78,0
support,low,210,3,4,0,0,0.74,0.83,0
support,high,176,4,4,0,0,0.89,0.57,0
support,high,191,3,5,0,0,0.28,0.95,0
support,low,224,3,3,0,0,0.61,0.9,0
support,low,185,3,3,0,0,0.67,0.49,0
support,high,245,4,3,0,0,0.86,0.64,0
support,low,173,2,3,0,0,0.87,0.93,0
support,medium,231,3,4,0,0,0.7,0.95,0
support,high,270,3,3,0,0,0.68,0.84,0
support,medium,196,3,5,0,0,0.69,0.75,0
support,medium,238,2,3,0,0,0.97,0.83,0
technical,medium,261,2,4,0,0,0.62,0.89,0
technical,medium,201,2,3,0,0,0.55,0.87,0
technical,high,252,3,3,0,0,0.61,0.73,0
management,medium,191,5,3,0,0,0.15,0.81,0
IT,medium,199,3,3,0,0,0.84,0.86,0
IT,medium,234,2,5,0,1,0.87,0.64,0
IT,high,192,4,4,0,0,0.93,0.86,0
IT,medium,237,5,6,0,0,0.14,0.73,0
IT,high,207,3,3,0,0,0.96,0.7,0
product_mng,low,145,2,2,0,0,0.41,0.63,0
product_mng,medium,155,5,6,0,0,0.84,0.96,0
product_mng,medium,145,2,5,0,0,0.94,0.69,0
product_mng,medium,247,6,6,0,0,0.6,0.86,0
IT,medium,182,3,4,0,0,0.7,0.73,0
RandD,low,183,4,4,0,0,0.29,0.91,0
RandD,low,146,3,2,0,0,0.31,0.51,0
RandD,low,241,3,3,0,0,0.73,0.99,0
RandD,low,261,3,5,0,1,0.51,0.52,0
RandD,low,140,3,4,0,0,0.58,0.77,0
marketing,low,257,3,3,0,0,0.59,0.97,0
marketing,low,186,2,3,0,0,0.95,0.9,0
sales,low,159,3,3,0,0,0.84,0.93,0
accounting,low,164,4,3,0,1,0.28,0.37,0
support,low,217,6,4,0,1,0.94,0.52,0
technical,high,137,4,4,0,0,0.49,0.59,0
management,low,164,2,4,0,1,0.72,0.5,0
marketing,low,249,3,5,0,0,0.19,0.85,0
marketing,low,264,2,3,0,0,0.83,0.95,0
marketing,low,208,2,4,0,1,0.79,0.92,0
sales,high,175,3,3,0,0,0.72,0.61,0
sales,low,209,2,4,0,0,0.97,0.74,0
sales,low,268,4,4,0,0,0.92,0.83,0
sales,low,264,3,3,0,0,0.95,0.53,0
sales,high,234,2,4,0,0,0.76,0.64,0
sales,low,199,4,5,0,0,0.24,0.62,0
sales,medium,205,2,4,1,0,0.89,0.99,0
sales,high,140,4,5,1,0,0.69,0.63,0
sales,medium,257,3,3,1,0,0.92,0.98,0
sales,high,227,2,4,1,0,0.79,0.61,0
sales,medium,189,3,4,1,0,0.87,0.94,0
sales,medium,241,2,5,0,1,0.89,0.88,0
sales,medium,199,4,5,0,0,0.75,0.77,0
sales,medium,206,3,4,0,0,0.78,0.6,0
sales,medium,268,3,5,0,0,0.13,0.62,0
sales,medium,221,3,3,0,1,0.94,0.86,0
sales,medium,262,2,4,0,0,0.94,0.88,0
sales,medium,253,6,5,0,0,0.67,0.6,0
sales,high,241,3,5,0,0,0.6,0.73,0
accounting,low,252,4,4,0,0,0.62,0.94,0
accounting,medium,171,3,2,0,0,0.38,0.52,0
accounting,medium,194,3,4,0,0,0.8,0.77,0
hr,medium,104,2,3,0,0,0.61,0.42,0
hr,medium,176,3,4,0,0,0.61,0.56,0
hr,medium,192,3,4,0,0,0.66,0.8,0
hr,medium,154,2,3,0,0,0.56,0.74,0
technical,medium,186,4,4,0,1,1.0,0.55,0
technical,medium,200,4,3,0,0,0.73,0.86,0
technical,medium,132,4,4,0,0,0.6,0.66,0
technical,high,236,3,5,0,0,0.78,0.59,0
technical,low,211,4,3,0,0,0.48,0.53,0
technical,low,273,2,4,0,0,0.9,0.77,0
technical,low,223,4,4,0,0,0.16,0.76,0
technical,high,204,2,3,0,0,0.5,0.75,0
technical,low,196,3,3,0,1,0.66,0.65,0
technical,low,219,2,2,0,0,0.44,0.37,0
technical,low,261,3,4,0,0,0.95,0.67,0
support,high,254,2,3,0,0,0.9,0.65,0
support,low,185,2,4,0,0,0.27,0.48,0
support,low,98,3,6,0,0,0.51,0.74,0
support,low,260,4,3,0,0,0.68,0.76,0
support,low,137,2,5,0,1,0.97,0.93,0
support,low,159,3,4,0,1,0.91,0.75,0
support,low,265,4,5,0,0,0.76,0.88,0
support,low,177,4,4,0,1,0.88,0.61,0
support,medium,247,2,4,0,0,0.83,0.73,0
support,medium,161,3,3,0,0,0.78,0.54,0
support,medium,103,3,2,0,0,0.52,0.38,0
technical,medium,151,3,4,0,0,0.63,0.49,0
technical,medium,193,3,3,0,0,0.9,0.74,0
technical,medium,194,3,3,0,0,0.48,0.58,0
